YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/2008 12:00:00 AM,00768SRTRSROAD1,SARTORIUS STEDIM FILTERS INC,PR # 128 INT PR # 372 BARRIADA LLUVERAS,YAUCO,PR,,,NO,,,,,,,325221,325221,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,68280,14214,0,0,0,0,0,0,0,0,0,0,82494,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,69089,,69089,0,,,0,0,0,0,82494,,,82494,,,,69089,130000,,,,281583,0,0.29,SARTORIUS STEDIM BIOTECH,49532807,"(18.03085, -66.859251)"
01/01/2008 12:00:00 AM,00767YBCSNROUTE,SHELL CHEMICAL YABUCOA INC,RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,NO,,,,,,,324110,324110,424710,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,9106.59,1192.33,0,0,0,0,0,0,0,0,0,0,10298.92,,0,0,,,,,,,,,,,,,0.18,,,,,0.18,,,0.17,,,0.17,,,0,0,5.37,,0,0,0,5.37,10299.1,,,10304,,0.18,,,,0.17,,5.37,10309.72,,0.46,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/2008 12:00:00 AM,00664BXTRHSTROA,BAXTER HEALTHCARE OF PUERTO RICO,250 STATE RD 144 KM 20.6,JAYUYA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,,0,0,,,,,,,,,,,2055,,,,,,,2055,,,,,100679,100679,,,0,0,,,0,0,0,0,2060,,,0.45,2055,,,,,100679,,,102734.45,,0.96,BAXTER INTERNATIONAL INC,180532558,"(18.21695, -66.599138)"
01/01/2008 12:00:00 AM,00767YBCSNROUTE,SHELL CHEMICAL YABUCOA INC,RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,NO,,,,,,,324110,324110,424710,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0.32,0,0,0,0,0,0,0,0,0,0,0.32,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0.32,,,0.32,,,,,,,,,0.32,,,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/2008 12:00:00 AM,00767YBCSNROUTE,SHELL CHEMICAL YABUCOA INC,RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,NO,,,,,,,324110,324110,424710,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0.31,43.76,0,0,0,0,0,0,0,0,0,0,44.07,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,44.07,,,44,,,,,,,,,44,,,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/2008 12:00:00 AM,00767YBCSNROUTE,SHELL CHEMICAL YABUCOA INC,RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,NO,,,,,,,324110,324110,424710,,,,1.31E+12,COBALT COMPOUNDS,,YES,TRI,YES,1,YES,A,Pounds,,,,,,,,,0,,,,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/2008 12:00:00 AM,00777MGNMNRD31K,AMGEN MANUFACTURING  LTD,RD 31 KM 24.6,JUNCOS,PR,,,NO,,,,,,,325414,325414,325412,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,146,0,0,0,0,0,0,0,0,0,0,146,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,0,0,,,0,0,0,0,146,,,146,,,,0,,,,,146,,0.91,AMGEN INC,NA,"(18.2375, -65.907)"
01/01/2008 12:00:00 AM,00754LNCMNURBAP,LANCO MANUFACTURING CORP,URB.APONTE #5,SAN LORENZO,PR,,,NO,,,,,,,325510,325510,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,0,138,0,0,0,0,0,0,0,0,0,0,138,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,138,,,138,,,,,,,,,138,,0.99,NA,NA,"(18.193248, -65.94819)"
01/01/2008 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,,,,,,,335931,335931,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,1013,,,,1013,,,0,0,,,0,0,0,0,0,,,,,,,,,1013,,,1013,,0.87,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2008 12:00:00 AM,00701DPNTLHIGHW,DU PONT ELECTRONICS MICROCIRCU ITS INDUSTRIES LTD (PART),HWY 686 KM 2.3,MANATI,PR,,,NO,,,,,,,334413,334413,,,,,1.31E+12,COBALT COMPOUNDS,,YES,TRI,YES,1,YES,R,Pounds,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,,0,,3645,,,,,,,,,,,,,,,,3645,,,,,,0,,,0,0,,,0,0,0,0,3645.01,,,0.01,,3645,,,,,,,3645.01,,2.78,E I DU PONT DE NEMOURS & CO,1315704,"(18.4495, -66.4702)"
01/01/2008 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,6.07,0,0,0,0,0,0,0,0,0,0,0,6.07,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,6.07,,,6.07,,,,,,,,,6.07,,1,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2008 12:00:00 AM,00701DPNTLHIGHW,DU PONT ELECTRONICS MICROCIRCU ITS INDUSTRIES LTD (PART),HWY 686 KM 2.3,MANATI,PR,,,NO,,,,,,,334413,334413,,,,,1.31E+12,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,0,773.27,0,0,0,0,0,0,0,0,0,0,773.27,,0,0,,,,,,,,,,,,,,,4174.53,,,4174.53,,,,,,0,,,0,161.07,,,21418.961,0,0,21580.031,4947.8,,,773.27,,4174.53,,,,,,21580.031,26527.831,0,1.05,E I DU PONT DE NEMOURS & CO,1315704,"(18.4495, -66.4702)"
01/01/2008 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,44.34,0,0,0,0,0,0,0,0,0,0,0,44.34,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,44.34,,,44.34,,,,,,,,,44.34,,1,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2008 12:00:00 AM,00602SMRTMRD115,SMART MODULAR TECHNOLOGIES OF PUERTO RICO,RD 115 KM 226 AGUADA INDUSTRIAL PARK,AGUADA,PR,,,NO,,,,,,,334412,334412,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,2,0,0,0,0,0,0,0,0,0,0,2,0,,0,,,,,,,,,,,,,,,,,,0,,1362,,,,1362,,,0,0,,,0,0,0,0,2,,,2,,,,,,1362,,,1364,0,0.2,SMART MODULAR TECHNOLOGIES,NA,"(18.380797, -67.191301)"
01/01/2008 12:00:00 AM,00737NYPRPST15K,NYPRO PUERTO RICO INC,AVE MUNOZ RIVERA RD 15 KM 25.4,CAYEY,PR,,,NO,,,,,,,326121,326121,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,48,0,0,0,0,0,0,0,0,0,0,0,48,,0,0,,,,,,,,,,,,,,,,,,0,,,33500,,,33500,,,0,0,,,0,0,0,0,48,,,48,,,,,,33500,,,33548,,0.9,,,"(18.109444, -66.159722)"
01/01/2008 12:00:00 AM,00654NQSTNROAD3,BAXTER HEALTHCARE OF PR (FORMER BAXTER HEALTHCARE CORP OF PR,RD # 3 KM 1425,GUAYAMA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DIMETHYL SULFATE,77781,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,0,0,,,,,,,,,0,0,1.05,BAXTER INTERNATIONAL INC,5083209,"(17.9631, -66.1503)"
01/01/2008 12:00:00 AM,00661CRBGNSTROA,GE INDUSTRIAL SOLUTIONS PR,STATE RD 3 KM 82.0,HUMACAO,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,7200,0,0,0,0,0,0,0,0,0,0,0,7200,,0,0,,,,,,,,,,,4000,,,,,,,4000,,,,,,0,,,0,0,,,0,0,0,0,11200,,,7200,9700,,,,,,,,16900,,1.06,GENERAL ELECTRIC CO (GE CO),1367960,"(18.149008, -65.822134)"
01/01/2008 12:00:00 AM,00628LLLLY65THI,LILLY DEL CARIBE INC CAROLIN A,430 CALLE FABRIL,CAROLINA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,0,0,0,0,0,0,,,0,,,,,,,,0,0,0,0.97,ELI LILLY & CO,6421325,"(18.375196, -65.947647)"
01/01/2008 12:00:00 AM,00784PRPJBPR03K,PREPA-JOBOS GAS TURBINES POWER PLANT,PR-03 KM 1422,GUAYAMA,PR,,,NO,,,,,,,221112,221112,221122,21121,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,11,0,0,0,0,0,0,0,0,0,0,11,,0,0,,,,,,,,,,,,,0,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,11,,,11,,0,,,,,,,11,0,0.19,PUERTO RICO ELECTRIC POWER AUTHORITY,90034703,"(17.965458, -66.132009)"
01/01/2008 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,"N,N-DIMETHYLFORMAMIDE",68122,YES,TRI,NO,0,YES,R,Pounds,23,0,0,0,0,0,0,0,0,0,0,0,23,,2564,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,108610,108610,0,,,0,0,0,0,23,,,23,0,0,2,108610,,,0,2564,111199,0,0.62,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2008 12:00:00 AM,00628LLLLY65THI,LILLY DEL CARIBE INC CAROLIN A,430 CALLE FABRIL,CAROLINA,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,0,0,0,0,0,0,,,0,,,,,,,0,0,0,0,0.97,ELI LILLY & CO,6421325,"(18.375196, -65.947647)"
01/01/2008 12:00:00 AM,00632BCRDCSTREE,BACARDI CORP,RD #165 KM 2.6 INDUSTRIAL AREA,SAN JUAN,PR,,,NO,,,,,,,312140,312140,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,,1.06,BACARDI CORP,90008855,"(18.459668, -66.141)"
01/01/2008 12:00:00 AM,00632BCRDCSTREE,BACARDI CORP,RD #165 KM 2.6 INDUSTRIAL AREA,SAN JUAN,PR,,,NO,,,,,,,312140,312140,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,,1.06,BACARDI CORP,90008855,"(18.459668, -66.141)"
01/01/2008 12:00:00 AM,00701CYNMDPRROA,BASF AGRICULTURAL PRODUCTS DE PUERTO RICO,STATE RD PR 2 KM 47.4,MANATI,PR,,,NO,,,,,,,325320,325320,,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,0,,,,,,,,,0,,1.23,BASF CORP,71014385,"(18.437222, -66.475388)"
01/01/2008 12:00:00 AM,00617THPJHHIGHW,PFIZER PHARMACEUTICALS LLC - ARECIBO,"PR-2,  KM 600",ARECIBO,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,176,26,0,0,0,0,0,0,0,0,0,0,202,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,0,0,,727928,0,0,0,727928,202,,,202,0,0,66256,,,0,,727928,794386,0,0.53,PFIZER INC,1326495,"(18.4292, -66.5901)"
01/01/2009 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,"1,2-DICHLOROETHANE",107062,YES,TRI,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2009 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,6.07,0,0,0,0,0,0,0,0,0,0,0,6.07,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,6.07,,,6.07,,,,,,,,,6.07,,0.97,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2009 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,159004,11238,3,0,0,0,0,0,0,0,0,0,170245,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,170245,,,16290,,,,,1234,,137,,17661,153955,0.97,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2009 12:00:00 AM,00619CRBBNLUCHE,CARIBBEAN PETROLEUM REFINING LP,30 RD #28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,NO,,,,,,,424710,424710,324110,,,,1.31E+12,POLYCYCLIC AROMATIC COMPOUNDS,,YES,PBT,NO,0,YES,R,Pounds,44.34,0,0,0,0,0,0,0,0,0,0,0,44.34,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,44.34,,,44.34,,,,,,,,,44.34,,0.97,CARIBBEAN PETROLEUM CORP,90013475,"(18.418463, -66.137481)"
01/01/2009 12:00:00 AM,00985CPNTS65INF,AKZO NOBEL PAINTS LLC,65TH INFANTRY AVE KM. 13.4,CAROLINA,PR,,,NO,,,,,,,325510,325510,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,,0,,43,,,,,,,,,,,,,0.2969,,,43.2969,,,,,,0,,,0,0,,,0,0,0,0,43.3069,,,0.01,,43.2969,,,2,,,,45.3069,,1.73,AKZO NOBEL PAINTS INC.,185492550,"(18.375115, -65.939159)"
01/01/2009 12:00:00 AM,00771RDMDCRD183,RD MEDICAL MANUFACTURING INC,RD 183 KM 216,LAS PIEDRAS,PR,,,NO,,,,,,,339112,339112,,,,,1.31E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,YES,TRI,NO,0,YES,R,Pounds,0,6,0,0,0,0,0,0,0,0,0,0,6,,0,0,,,,,,,,,,,,,,,,,,0,,,4391,,,4391,,,0,0,,,0,0,0,0,6,,,6,0,0,,,,4391,,0,4397,,0.83,NA,NA,"(18.178967, -65.871965)"
01/01/2009 12:00:00 AM,00654PHLPSPHILI,CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC,RD 710  KM 13 LAS MAREAS WARD,GUAYAMA,PR,,,NO,,,,,,,325110,325110,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,50,3,5,0,0,0,0,0,0,0,0,0,58,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,90,36876,,78969,0,0,115935,58,,,56,,,,202983,,,5,115935,318979,0,0.22,CHEVRON PHILLIPS CHEMICAL CO LLC,152975665,"(17.947467, -66.145443)"
01/01/2009 12:00:00 AM,00603HWLTTSTATE,HEWLETT-PACKARD CARIBE BV SITE,HWY 110 N KM 5.1,AGUADILLA,PR,,,NO,,,,,,,334111,334111,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,3.53,0,0,0,0,0,0,0,0,0,0,3.53,0,,0,,,,,,,,,,,,,,,,,,0,,2005,,,,2005,,,0,0,,,0,0,0,0,3.53,,,3.53,,,,,,2005,,,2008.53,,0.47,HEWLETT-PACKARD CO,9122532,"(18.486887, -67.111292)"
01/01/2009 12:00:00 AM,00608DCRBNRD3KM,IDI CARIBE INC,PR3 KM 151.8 AGUIRRE,SALINAS,PR,,,NO,,,,,,,325991,325991,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,699,11858,0,0,0,0,0,0,0,0,0,0,12557,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,12557,,,12557,,,,,,,,,12557,,0.79,NA,NA,"(17.972778, -66.231944)"
01/01/2009 12:00:00 AM,00671KYPHRPRIDC,SCHERING-PLOUGH PRODUCTS LLC,ST #183 KM 183 PRIDCO INDL PARK,LAS PIEDRAS,PR,,,NO,,,,,,,325412,325412,,,,,1.31E+12,DICHLOROMETHANE,75092,YES,TRI,NO,0,YES,R,Pounds,86067,64042,0,0,0,0,0,0,0,0,0,0,150109,,5,0,,,,,,,,,,,,,,,,,,0,,,41952,,,41952,,,0,0,73933,,0,0,0,73933,150109,,,145189,0,0,,,,41952,,73938,261079,4920,0.93,SCHERING-PLOUGH CORP,54554290,"(18.183292, -65.878497)"
01/01/2009 12:00:00 AM,0096WMLNSDCALLE,MOLINOS DE PUERTO RICO,CALLE DESEMBARCADERO  KM 1.1 CARRETERA 165 (INTERIOR),GUAYNABO,PR,,,NO,,,,,,,424510,424510,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,0,,,,,,,,,,,,0,,,CONAGRA FOODS INC,7258908,"(18.435556, -66.112222)"
01/01/2009 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,,,,,,,335931,335931,,,,,1.31E+12,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,10249,,,,10249,,,0,0,,,0,0,0,0,0,,,,,,,,,10249,,,10249,,0.88,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2009 12:00:00 AM,00694HRVYHRD686,HARVEY CARIBE LTD,RD 686 KM 17.3,VEGA BAJA,PR,,,NO,,,,,,,335931,335931,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,0,,22705,,,,22705,,,0,0,,,0,0,0,0,0,,,,,,,,,22705,,,22705,,0.88,HUBBELL INC,1181858,"(18.456294, -66.393856)"
01/01/2009 12:00:00 AM,00612THRMKZENOG,THERMO KING DE PUERTO RICO,517 ZONA INDUSTRIAL,ARECIBO,PR,,,NO,,,,,,,336391,336391,,,,,1.31E+12,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,29,0,0,0,0,0,0,0,0,0,0,29,0,,0,,,,,,,,,,,,,,,,,,0,,308,,,,308,,,0,0,,,0,0,0,0,29,,,29,0,0,,,,308,,,337,,0.86,INGERSOLL-RAND CO,54976795,"(18.45815, -66.746457)"
01/01/2009 12:00:00 AM,00757SNDSTRD537,HAMILTON SUNDSTRAND DE PUERTO RICO INC,RD 538 KM 0.7 FELICIA INDUSTRIAL PARK,SANTA ISABEL,PR,,,NO,,,,,,,336413,336413,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,683,,,,683,,3491,,,,3491,,,0,0,,,0,0,0,0,683,,,,,683,,,,3491,,,4174,,0.73,UNITED TECHNOLOGIES CORP,71767344,"(17.960035, -66.405047)"
01/01/2009 12:00:00 AM,00764CRBGPSTRD6,GE INDUSTRIAL OF PR LLC,"URB. CABO CARIBE INDUSTRIAL PARK, #30 ST A",VEGA BAJA,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,4.8,0,0,0,0,0,0,0,0,0,0,4.8,0,,0,,,,,,,,,,,,,,,,,,0,,171,,,,171,,,0,0,,,0,0,0,0,4.8,,,4.8,,,,,,171,,,175.8,0,1.32,GENERAL ELECTRIC CO (GE CO),1367960,"(18.455996, -66.392966)"
01/01/2009 12:00:00 AM,00707CRBGNSTATE,GE INDUSTRIAL OF PR LLC,STATE RD 3 KM 1226,PATILLAS,PR,,,NO,,,,,,,335314,335314,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,2.34,0,0,0,0,0,0,0,0,0,0,2.34,0,,0,,,,,,,,,,,,,,,,,,0,,9364,,,,9364,,,0,0,,,0,0,0,0,2.34,,,2.34,,,,,,9364,,,9366.34,0,0.53,GE CO,1367960,"(17.984884, -66.003632)"
01/01/2009 12:00:00 AM,00985CRTSNSTATE,CURTIS INSTRUMENTS (PR) INC,PUERTO RICO INDUSTRIAL PARK KM 126 65TH INFANTRY RD,CAROLINA,PR,,,NO,,,,,,,334418,334418,,,,,1.31E+12,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0,1.6,0,0,0,0,0,0,0,0,0,0,1.6,0,,0,,,0.06,,,,,,,,,,,,0.13,,,0.19,,2913,,,,2913,,,0,0,,,0,0,0,0,1.79,,,1.6,,0.19,,,1113.85,2913,,,4028.64,,0.63,CURTIS INSTRUMENTS INC,133372315,"(18.37694, -65.94)"
01/01/2009 12:00:00 AM,00753CRBGPELRET,GE INDUSTRIAL OF PUERTO RICO LLC,EL RETIRO INDUSTRIAL PARK CALLE B,SAN GERMAN,PR,,,NO,,,,,,,335313,335313,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,12000,0,0,0,0,0,0,0,0,0,0,0,12000,,0,0,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,0,,,0,0,0,0,12000,,,12000,,,,,,,,,12000,,0.69,GENERAL ELECTRIC CO (GE CO),1367960,"(18.075983, -67.026226)"
