"fecha","hora","delito","delitos_code","point_x","point_y","location","area_policiaca"
"2016-07-26T00:00:00.000","10:00:00","9","Otros","18.33700216","-66.99019948","(18.33700216, -66.99019948)","Aguadilla"
"2016-07-26T00:00:00.000","0:42:00","3","Robo","18.2392885","-66.04824444","(18.2392885, -66.04824444)","Caguas"
"2016-07-26T00:00:00.000","14:00:00","5","Escalamiento","18.37951659","-66.56290813","(18.37951659, -66.56290813)","Arecibo"
"2016-07-26T00:00:00.000","15:33:00","6","Apropiacion Ilegal",,,,"Aguadilla"
"2016-07-26T00:00:00.000","6:10:00","3","Robo","18.18586721","-66.30527683","(18.18586721, -66.30527683)","Aibonito"
"2016-07-26T00:00:00.000","16:45:00","6","Apropiacion Ilegal","18.37798293","-65.92739723","(18.37798293, -65.92739723)","Carolina"
"2016-07-26T00:00:00.000","20:00:00","6","Apropiacion Ilegal","17.99777129","-66.64012576","(17.99777129, -66.64012576)","Ponce"
"2016-07-26T00:00:00.000","18:06:00","5","Escalamiento","18.38082914","-66.0935354","(18.38082914, -66.0935354)","San Juan"
"2016-07-26T00:00:00.000","7:34:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","20:09:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","15:00:00","6","Apropiacion Ilegal","18.03147107","-66.38855913","(18.03147107, -66.38855913)","Ponce"
"2016-07-26T00:00:00.000","18:00:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","15:00:00","6","Apropiacion Ilegal",,,,"Aguadilla"
"2016-07-26T00:00:00.000","8:15:00","6","Apropiacion Ilegal","18.28592897","-65.88668902","(18.28592897, -65.88668902)","Carolina"
"2016-07-26T00:00:00.000","1:00:00","6","Apropiacion Ilegal","18.43366111","-66.61280169","(18.43366111, -66.61280169)","Arecibo"
"2016-07-26T00:00:00.000","5:30:00","9","Otros","18.40458837","-67.16315958","(18.40458837, -67.16315958)","Aguadilla"
"2016-07-26T00:00:00.000","9:15:00","6","Apropiacion Ilegal","18.11083365","-66.50721523","(18.11083365, -66.50721523)","Ponce"
"2016-07-26T00:00:00.000","5:30:00","9","Otros","18.40458837","-67.16315958","(18.40458837, -67.16315958)","Aguadilla"
"2016-07-26T00:00:00.000","14:00:00","5","Escalamiento",,,,"Humacao"
"2016-07-26T00:00:00.000","15:00:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","20:25:00","9","Otros","18.38017498","-65.95594771","(18.38017498, -65.95594771)","Carolina"
"2016-07-26T00:00:00.000","2:16:00","9","Otros","18.26803681","-66.71062622","(18.26803681, -66.71062622)","Utuado"
"2016-07-26T00:00:00.000","10:19:00","5","Escalamiento","18.3736727","-66.20935426","(18.3736727, -66.20935426)","Bayamon"
"2016-07-26T00:00:00.000","9:44:00","6","Apropiacion Ilegal","18.12442293","-66.1338934","(18.12442293, -66.1338934)","Guayama"
"2016-07-26T00:00:00.000","9:46:00","6","Apropiacion Ilegal","18.26683328","-65.86979227","(18.26683328, -65.86979227)","Carolina"
"2016-07-26T00:00:00.000","13:12:00","9","Otros","18.39893651","-65.98819471","(18.39893651, -65.98819471)","Carolina"
"2016-07-26T00:00:00.000","16:49:00","1","Asesinato","18.25804029","-66.11756893","(18.25804029, -66.11756893)","Caguas"
"2016-07-26T00:00:00.000","17:07:00","1","Asesinato","18.08945551","-67.15086349","(18.08945551, -67.15086349)","Mayaguez"
"2016-07-26T00:00:00.000","11:32:00","5","Escalamiento","18.07721522","-66.37912551","(18.07721522, -66.37912551)","Aibonito"
"2016-07-26T00:00:00.000","0:01:00","3","Robo","18.47876678","-66.26886485","(18.47876678, -66.26886485)","Bayamon"
"2016-07-26T00:00:00.000","17:45:00","9","Otros","18.3592993","-66.95464446","(18.3592993, -66.95464446)","Aguadilla"
"2016-07-26T00:00:00.000","2:17:00","9","Otros","18.43381408","-67.15490961","(18.43381408, -67.15490961)","Aguadilla"
"2016-07-26T00:00:00.000","17:07:00","4","Agresion Agravada",,,,"Fajardo"
"2016-07-26T00:00:00.000","16:04:00","9","Otros","18.45784966","-67.1590332","(18.45784966, -67.1590332)","Aguadilla"
"2016-07-26T00:00:00.000","6:00:00","7","Vehiculo Hurtado","18.30914826","-66.47941299","(18.30914826, -66.47941299)","Arecibo"
"2016-07-26T00:00:00.000","4:00:00","5","Escalamiento",,,,"Aguadilla"
"2016-07-26T00:00:00.000","21:22:00","7","Vehiculo Hurtado","18.42216465","-66.16282795","(18.42216465, -66.16282795)","Bayamon"
"2016-07-26T00:00:00.000","18:00:00","6","Apropiacion Ilegal","18.43151571","-66.0020193","(18.43151571, -66.0020193)","Carolina"
"2016-07-26T00:00:00.000","14:54:00","6","Apropiacion Ilegal","18.43636964","-66.05666707","(18.43636964, -66.05666707)","San Juan"
"2016-07-26T00:00:00.000","8:00:00","6","Apropiacion Ilegal","18.49110926","-66.62024361","(18.49110926, -66.62024361)","Arecibo"
"2016-07-26T00:00:00.000","6:07:00","7","Vehiculo Hurtado","18.34100416","-66.40751007","(18.34100416, -66.40751007)","Arecibo"
"2016-07-26T00:00:00.000","16:06:00","9","Otros","18.4458507","-67.14760298","(18.4458507, -67.14760298)","Aguadilla"
"2016-07-26T00:00:00.000","14:25:00","5","Escalamiento","18.00430027","-66.60318126","(18.00430027, -66.60318126)","Ponce"
"2016-07-26T00:00:00.000","21:10:00","3","Robo","18.45322164","-66.06128914","(18.45322164, -66.06128914)","San Juan"
"2016-07-26T00:00:00.000","9:26:00","9","Otros","18.39165139","-65.91848564","(18.39165139, -65.91848564)","Carolina"
"2016-07-26T00:00:00.000","13:52:00","9","Otros",,,,"Carolina"
"2016-07-26T00:00:00.000","9:36:00","6","Apropiacion Ilegal","18.38750875","-65.95765112","(18.38750875, -65.95765112)","Carolina"
"2016-07-26T00:00:00.000","22:34:00","6","Apropiacion Ilegal","18.46533325","-66.11712798","(18.46533325, -66.11712798)","San Juan"
"2016-07-26T00:00:00.000","15:00:00","9","Otros","18.38177834","-65.86981453","(18.38177834, -65.86981453)","Carolina"
"2016-07-26T00:00:00.000","0:57:00","3","Robo","18.2396867","-66.0137933","(18.2396867, -66.0137933)","Caguas"
"2016-07-26T00:00:00.000","14:47:00","6","Apropiacion Ilegal","18.14517648","-66.3351091","(18.14517648, -66.3351091)","Aibonito"
"2016-07-26T00:00:00.000","10:13:00","7","Vehiculo Hurtado","18.40036946","-66.08709965","(18.40036946, -66.08709965)","San Juan"
"2016-07-26T00:00:00.000","14:09:00","6","Apropiacion Ilegal","18.40525586","-66.05637855","(18.40525586, -66.05637855)","San Juan"
"2016-07-26T00:00:00.000","10:00:00","3","Robo","18.41671512","-65.9889116","(18.41671512, -65.9889116)","Carolina"
"2016-07-26T00:00:00.000","13:42:00","9","Otros","18.37672135","-65.93026986","(18.37672135, -65.93026986)","Carolina"
"2016-07-26T00:00:00.000","0:24:00","9","Otros","18.26966098","-66.7115596","(18.26966098, -66.7115596)","Utuado"
"2016-07-26T00:00:00.000","14:35:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","0:00:00","5","Escalamiento","18.43495093","-66.74493899","(18.43495093, -66.74493899)","Arecibo"
"2016-07-26T00:00:00.000","9:52:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","20:00:00","6","Apropiacion Ilegal","18.43507445","-66.62009046","(18.43507445, -66.62009046)","Arecibo"
"2016-07-26T00:00:00.000","16:45:00","6","Apropiacion Ilegal","17.94720778","-66.26244649","(17.94720778, -66.26244649)","Guayama"
"2016-07-26T00:00:00.000","20:39:00","6","Apropiacion Ilegal","18.36475449","-65.99579473","(18.36475449, -65.99579473)","Carolina"
"2016-07-26T00:00:00.000","21:52:00","6","Apropiacion Ilegal","18.38046172","-65.73610273","(18.38046172, -65.73610273)","Fajardo"
"2016-07-26T00:00:00.000","4:00:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","12:30:00","9","Otros","18.44314692","-66.01578874","(18.44314692, -66.01578874)","Carolina"
"2016-07-26T00:00:00.000","22:20:00","6","Apropiacion Ilegal","18.37780163","-65.92541129","(18.37780163, -65.92541129)","Carolina"
"2016-07-26T00:00:00.000","8:25:00","5","Escalamiento","18.31503754","-66.40889142","(18.31503754, -66.40889142)","Arecibo"
"2016-07-26T00:00:00.000","15:09:00","4","Agresion Agravada","18.39771382","-66.03119474","(18.39771382, -66.03119474)","San Juan"
"2016-07-26T00:00:00.000","17:52:00","6","Apropiacion Ilegal","18.41112865","-66.10064949","(18.41112865, -66.10064949)","Bayamon"
"2016-07-26T00:00:00.000","16:40:00","9","Otros",,,,"Aguadilla"
"2016-07-26T00:00:00.000","22:24:00","6","Apropiacion Ilegal","18.44542054","-66.39771906","(18.44542054, -66.39771906)","Bayamon"
"2016-07-26T00:00:00.000","16:36:00","6","Apropiacion Ilegal","18.3952634","-66.16654172","(18.3952634, -66.16654172)","Bayamon"
"2016-07-26T00:00:00.000","7:00:00","5","Escalamiento","18.19813144","-67.14587936","(18.19813144, -67.14587936)","Mayaguez"
