"ps","pobl","pmb","area","compl","nro_edif","tiposecurb","urb","ste","nro","nro_apart","tipo_via","calle","sector","cod_post","pais","x","y","lat","lon","location"
"148141","CAROLINA","MARTIN GONZALEZ",,,,"URB","VILLA CAROLINA 1RA SECC",,"F-2",,"CALLE","1",,"985","PR","249763","260870","18.3827","-65.9624","(18.3827, -65.9624)"
"148403","CAROLINA","MARTIN GONZALEZ",,,,"URB","ROLLING HILLS",,"T-383",,"CALLE","MEXICO",,"987","PR","247760","260729","18.3815","-65.9814","(18.3815, -65.9814)"
"148386","CAROLINA","MARTIN GONZALEZ",,,,"URB","VILLA CAROLINA 1RA SECC",,"E-19",,"CALLE","3",,"985","PR","249660","260981","18.3837","-65.9634","(18.3837, -65.9634)"
"148385","CAROLINA","MARTIN GONZALEZ",,,,"URB","ROLLING HILLS",,"T-385",,"CALLE","MEXICO",,"987","PR","247779","260744","18.3816","-65.9812","(18.3816, -65.9812)"
"148377","CAROLINA","MARTIN GONZALEZ",,,,"URB","VILLA CAROLINA 1RA SECC",,"E-18",,"CALLE","3",,"985","PR","249659","260994","18.3838","-65.9634","(18.3838, -65.9634)"
"148360","CAROLINA","MARTIN GONZALEZ",,,,"URB","ROLLING HILLS",,"T-387",,"CALLE","MEXICO",,"987","PR","247799","260760","18.3818","-65.981","(18.3818, -65.981)"
"147122","CAROLINA","SABANA ABAJO",,,,"URB","JARDS DE COUNTRY CLUB",,"BT-31",,"CALLE","125",,"983","PR","248520","265206","18.4219","-65.9741","(18.4219, -65.9741)"
"150044","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"CY-2",,"CALLE","146",,"983","PR","248658","263840","18.4096","-65.9728","(18.4096, -65.9728)"
"150020","CAROLINA","MARTIN GONZALEZ",,,,"URB","QUINTAS DE CAMPECHE",,"B-1",,"CALLE","2",,"987","PR","248534","259777","18.3729","-65.9741","(18.3729, -65.9741)"
"150082","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"CY-9",,"CALLE","146",,"983","PR","248701","263809","18.4093","-65.9724","(18.4093, -65.9724)"
"149889","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"AM-1",,"CALLE","GUAMA",,"983","PR","248766","263793","18.4091","-65.9718","(18.4091, -65.9718)"
"149797","CAROLINA","SABANA ABAJO",,,,"URB","EL COMANDANTE",,"606",,"CALLE","MONTENEGRO",,"982","PR","247222","262669","18.399","-65.9864","(18.399, -65.9864)"
"149774","CAROLINA","CANOVANILLAS",,,,"URB","LOS COLOBOS PARK",,"FF-22",,"CALLE","LOS ALMENDROS",,"987","PR","253970","258894","18.3648","-65.9227","(18.3648, -65.9227)"
"149827","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"AN-4",,"CALLE","GUAMA",,"983","PR","248699","263772","18.409","-65.9724","(18.409, -65.9724)"
"149578","CAROLINA","SABANA ABAJO",,,,"URB","EL COMANDANTE",,"592",,"CALLE","CAPRI",,"982","PR","247333","262567","18.3981","-65.9854","(18.3981, -65.9854)"
"149645","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"AN-11",,"CALLE","NOGAL",,"983","PR","248662","263732","18.4086","-65.9728","(18.4086, -65.9728)"
"149456","CAROLINA","SABANA ABAJO",,,,"URB","EL COMANDANTE",,"700",,"CALLE","GRACE",,"982","PR","247452","262639","18.3987","-65.9842","(18.3987, -65.9842)"
"149404","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"AK-13",,"CALLE","NARANJO",,"983","PR","248664","263674","18.4081","-65.9728","(18.4081, -65.9728)"
"149306","CAROLINA","SABANA ABAJO",,,,"URB","VALLE ARRIBA HEIGHT",,"AK-10",,"CALLE","NARANJO",,"983","PR","248714","263669","18.408","-65.9723","(18.408, -65.9723)"
"102709","SAN JUAN","SABANA LLANA SUR",,,,"URB","HIGHLAND PARK",,"744",,"CALLE","CIPRES",,"924","PR","243890","261579","18.3892","-66.018","(18.3892, -66.018)"
"102675","SAN JUAN","SABANA LLANA SUR",,,,"URB","HIGHLAND PARK",,"743",,"CALLE","CIPRES",,"924","PR","243878","261626","18.3897","-66.0181","(18.3897, -66.0181)"
"102641","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"754",,"CALLE","FRANQUEZA",,"924","PR","243658","263975","18.4109","-66.0201","(18.4109, -66.0201)"
"102627","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"752",,"CALLE","FRANQUEZA",,"924","PR","243660","263987","18.411","-66.0201","(18.411, -66.0201)"
"102618","SAN JUAN","SABANA LLANA NORTE",,,,"URB","COUNTRY CLUB",,"1044",,"CALLE","FORBES",,"924","PR","246032","263628","18.4077","-65.9977","(18.4077, -65.9977)"
"102607","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"748",,"CALLE","FRANQUEZA",,"924","PR","243662","264012","18.4112","-66.0201","(18.4112, -66.0201)"
"102590","SAN JUAN","SABANA LLANA NORTE",,,,"URB","COUNTRY CLUB",,"1046",,"CALLE","FORBES",,"924","PR","246042","263618","18.4076","-65.9976","(18.4076, -65.9976)"
"102526","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"726",,"CALLE","BONDAD",,"924","PR","243665","264087","18.4119","-66.0201","(18.4119, -66.0201)"
"102514","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"722",,"CALLE","BONDAD",,"924","PR","243629","264089","18.4119","-66.0204","(18.4119, -66.0204)"
"102495","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"745",,"CALLE","SIMON MADERA",,"924","PR","243619","264042","18.4115","-66.0205","(18.4115, -66.0205)"
"102454","SAN JUAN","SABANA LLANA SUR",,,,"URB","PARK GARDENS",,"R-13",,"CALLE","COLONIAL",,"926","PR","242254","261589","18.3894","-66.0335","(18.3894, -66.0335)"
"102447","SAN JUAN","SABANA LLANA NORTE",,,,"URB","COUNTRY CLUB",,"1043",,"CALLE","ANA DE CAUZOS",,"924","PR","246001","263611","18.4076","-65.998","(18.4076, -65.998)"
"102440","SAN JUAN","SABANA LLANA SUR",,,,"URB","PARK GARDENS",,"R-11",,"CALLE","COLONIAL",,"926","PR","242273","261564","18.3891","-66.0333","(18.3891, -66.0333)"
"102427","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"753",,"CALLE","SIMON MADERA",,"924","PR","243619","263986","18.411","-66.0205","(18.411, -66.0205)"
"102415","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"755",,"CALLE","SIMON MADERA",,"924","PR","243618","263973","18.4109","-66.0205","(18.4109, -66.0205)"
"102414","SAN JUAN","SABANA LLANA SUR",,,,"URB","HIGHLAND PARK",,"723",,"CALLE","ANON",,"924","PR","243692","261902","18.3922","-66.0199","(18.3922, -66.0199)"
"102407","SAN JUAN","SABANA LLANA NORTE",,,,"URB","LAS VIRTUDES",,"757",,"CALLE","SIMON MADERA",,"924","PR","243620","263960","18.4108","-66.0205","(18.4108, -66.0205)"
"102371","SAN JUAN","SABANA LLANA SUR",,,,"URB","PARK GARDENS",,"R-8",,"CALLE","COLONIAL",,"926","PR","242290","261518","18.3887","-66.0331","(18.3887, -66.0331)"
"102223","SAN JUAN","SABANA LLANA NORTE",,,,"URB","COUNTRY CLUB",,"1016",,"CALLE","ANA DE CAUZOS",,"924","PR","245852","263694","18.4083","-65.9994","(18.4083, -65.9994)"
"102221","SAN JUAN","SABANA LLANA SUR",,,,"URB","PARK GARDENS",,"N-21",,"CALLE","DISNEYLANDIA",,"926","PR","242192","261564","18.3891","-66.0341","(18.3891, -66.0341)"
"102468","SAN JUAN","SABANA LLANA NORTE",,,,"URB","COUNTRY CLUB",,"1047",,"CALLE","ANA DE CAUZOS",,"924","PR","246021","263594","18.4074","-65.9978","(18.4074, -65.9978)"
"109402","CAROLINA","CANOVANILLAS",,,,"URB","PARQ ECUESTRE",,"D-32",,"CALLE","COLABORADOR",,"987","PR","253440","259469","18.37","-65.9277","(18.37, -65.9277)"
"109397","CAROLINA","BUENA VISTA",,,,"URB","JOSE SEVERO QUINONES",,"F-220",,"CALLE","8",,"985","PR","250576","261180","18.3855","-65.9547","(18.3855, -65.9547)"
"109395","CAROLINA","SAN ANTON",,,,"URB","PASEO DE LA ALHAMBRA",,"34",,"CALLE","GENERALIFE",,"987","PR","247464","261741","18.3906","-65.9842","(18.3906, -65.9842)"
"109445","CAROLINA","BUENA VISTA",,,,"URB","JOSE SEVERO QUINONES",,"F-216",,"CALLE","8",,"985","PR","250569","261225","18.3859","-65.9548","(18.3859, -65.9548)"
"109431","CAROLINA","CANOVANILLAS",,,,"URB","PARQ ECUESTRE",,"D-30",,"CALLE","COLABORADOR",,"987","PR","253446","259492","18.3702","-65.9276","(18.3702, -65.9276)"
"109428","CAROLINA","BUENA VISTA",,,,"URB","VILLA CAROLINA 3RA SECC",,"131-37",,"CALLE","100",,"985","PR","249544","262946","18.4015","-65.9644","(18.4015, -65.9644)"
"109421","CAROLINA","SAN ANTON",,,,"URB","PASEO DE LA ALHAMBRA",,"35",,"CALLE","GENERALIFE",,"987","PR","247459","261722","18.3905","-65.9842","(18.3905, -65.9842)"
"109410","CAROLINA","BUENA VISTA",,,,"URB","JOSE SEVERO QUINONES",,"F-218",,"CALLE","8",,"985","PR","250567","261208","18.3857","-65.9548","(18.3857, -65.9548)"
"109473","CAROLINA","SAN ANTON",,,,"URB","PASEO DE LA ALHAMBRA",,"39",,"CALLE","GENERALIFE",,"987","PR","247406","261639","18.3897","-65.9847","(18.3897, -65.9847)"
"109458","CAROLINA","BUENA VISTA",,,,"URB","VILLA CAROLINA 3RA SECC",,"131-38",,"CALLE","100",,"985","PR","249531","262946","18.4015","-65.9646","(18.4015, -65.9646)"
"109457","CAROLINA","BUENA VISTA",,,,"URB","JOSE SEVERO QUINONES",,"F-215",,"CALLE","8",,"985","PR","250563","261236","18.386","-65.9548","(18.386, -65.9548)"
